,STNAME,CTYNAME,YEAR,TOT_POP
6546,California,Plumas County,4,1267
6547,California,Plumas County,4,1760
6548,California,Plumas County,4,1926
6549,California,Plumas County,4,1999
6550,California,Plumas County,4,1539
6551,California,Plumas County,4,1090
6552,California,Plumas County,4,685
6553,California,Plumas County,4,509
6554,California,Plumas County,4,442
6555,California,Plumas County,5,19374
6556,California,Plumas County,5,872
6557,California,Plumas County,5,978
6558,California,Plumas County,5,923
6559,California,Plumas County,5,1097
6560,California,Plumas County,5,952
6561,California,Plumas County,5,798
6562,California,Plumas County,5,910
6563,California,Plumas County,5,825
6564,California,Plumas County,5,917
6565,California,Plumas County,5,1167
6566,California,Plumas County,5,1603
6567,California,Plumas County,5,1884
6568,California,Plumas County,5,1958
6569,California,Plumas County,5,1661
6570,California,Plumas County,5,1141
6571,California,Plumas County,5,728
6572,California,Plumas County,5,496
6573,California,Plumas County,5,464
6574,California,Plumas County,6,18895
6575,California,Plumas County,6,805
6576,California,Plumas County,6,941
6577,California,Plumas County,6,913
6578,California,Plumas County,6,1044
6579,California,Plumas County,6,932
6580,California,Plumas County,6,764
6581,California,Plumas County,6,873
6582,California,Plumas County,6,835
6583,California,Plumas County,6,863
6584,California,Plumas County,6,1059
6585,California,Plumas County,6,1519
6586,California,Plumas County,6,1844
6587,California,Plumas County,6,1917
6588,California,Plumas County,6,1683
6589,California,Plumas County,6,1204
6590,California,Plumas County,6,783
6591,California,Plumas County,6,465
6592,California,Plumas County,6,451
6593,California,Plumas County,7,18662
6594,California,Plumas County,7,793
6595,California,Plumas County,7,907
6596,California,Plumas County,7,907
6597,California,Plumas County,7,959
6598,California,Plumas County,7,919
6599,California,Plumas County,7,820
6600,California,Plumas County,7,835
6601,California,Plumas County,7,862
6602,California,Plumas County,7,829
6603,California,Plumas County,7,975
6604,California,Plumas County,7,1435
6605,California,Plumas County,7,1770
6606,California,Plumas County,7,1944
6607,California,Plumas County,7,1684
6608,California,Plumas County,7,1262
6609,California,Plumas County,7,832
6610,California,Plumas County,7,460
6611,California,Plumas County,7,469
6612,California,Plumas County,8,18516
6613,California,Plumas County,8,755
6614,California,Plumas County,8,852
6615,California,Plumas County,8,921
6616,California,Plumas County,8,932
6617,California,Plumas County,8,840
6618,California,Plumas County,8,861
6619,California,Plumas County,8,840
6620,California,Plumas County,8,873
6621,California,Plumas County,8,783
6622,California,Plumas County,8,979
6623,California,Plumas County,8,1333
6624,California,Plumas County,8,1717
6625,California,Plumas County,8,1949
6626,California,Plumas County,8,1751
6627,California,Plumas County,8,1293
6628,California,Plumas County,8,866
6629,California,Plumas County,8,488
6630,California,Plumas County,8,483
6631,California,Plumas County,9,18772
6632,California,Plumas County,9,787
6633,California,Plumas County,9,903
6634,California,Plumas County,9,917
6635,California,Plumas County,9,929
6636,California,Plumas County,9,810
6637,California,Plumas County,9,920
6638,California,Plumas County,9,877
6639,California,Plumas County,9,921
6640,California,Plumas County,9,804
6641,California,Plumas County,9,932
6642,California,Plumas County,9,1239
6643,California,Plumas County,9,1720
6644,California,Plumas County,9,1946
6645,California,Plumas County,9,1840
6646,California,Plumas County,9,1331
6647,California,Plumas County,9,883
6648,California,Plumas County,9,518
6649,California,Plumas County,9,495
6650,California,Plumas County,10,18740
6651,California,Plumas County,10,795
6652,California,Plumas County,10,866
6653,California,Plumas County,10,956
6654,California,Plumas County,10,907
6655,California,Plumas County,10,744
6656,California,Plumas County,10,946
6657,California,Plumas County,10,926
6658,California,Plumas County,10,886
6659,California,Plumas County,10,852
6660,California,Plumas County,10,873
6661,California,Plumas County,10,1180
6662,California,Plumas County,10,1628
6663,California,Plumas County,10,1952
6664,California,Plumas County,10,1840
6665,California,Plumas County,10,1438
6666,California,Plumas County,10,944
6667,California,Plumas County,10,526
6668,California,Plumas County,10,481
6669,California,Plumas County,11,18804
6670,California,Plumas County,11,861
6671,California,Plumas County,11,829
6672,California,Plumas County,11,945
6673,California,Plumas County,11,926
6674,California,Plumas County,11,725
6675,California,Plumas County,11,915
6676,California,Plumas County,11,966
6677,California,Plumas County,11,941
6678,California,Plumas County,11,859
6679,California,Plumas County,11,872
6680,California,Plumas County,11,1116
6681,California,Plumas County,11,1587
6682,California,Plumas County,11,1917
6683,California,Plumas County,11,1867
6684,California,Plumas County,11,1482
6685,California,Plumas County,11,984
6686,California,Plumas County,11,548
6687,California,Plumas County,11,464
6688,California,Riverside County,1,2189641
6689,California,Riverside County,1,162438
6690,California,Riverside County,1,167065
6691,California,Riverside County,1,177644
6692,California,Riverside County,1,187125
6693,California,Riverside County,1,154572
6694,California,Riverside County,1,143992
6695,California,Riverside County,1,138437
6696,California,Riverside County,1,143926
6697,California,Riverside County,1,149379
6698,California,Riverside County,1,152722
6699,California,Riverside County,1,140016
6700,California,Riverside County,1,114765
6701,California,Riverside County,1,98974
6702,California,Riverside County,1,78495
6703,California,Riverside County,1,62103
6704,California,Riverside County,1,49003
6705,California,Riverside County,1,36793
6706,California,Riverside County,1,32192
6707,California,Riverside County,2,2189765
6708,California,Riverside County,2,162439
6709,California,Riverside County,2,167067
6710,California,Riverside County,2,177643
6711,California,Riverside County,2,187124
6712,California,Riverside County,2,154573
6713,California,Riverside County,2,143993
6714,California,Riverside County,2,138437
6715,California,Riverside County,2,143928
6716,California,Riverside County,2,149380
6717,California,Riverside County,2,152723
6718,California,Riverside County,2,140017
6719,California,Riverside County,2,114771
6720,California,Riverside County,2,98981
6721,California,Riverside County,2,78499
6722,California,Riverside County,2,62112
6723,California,Riverside County,2,49022
6724,California,Riverside County,2,36814
6725,California,Riverside County,2,32242
6726,California,Riverside County,3,2201652
6727,California,Riverside County,3,162436
6728,California,Riverside County,3,167372
6729,California,Riverside County,3,177711
6730,California,Riverside County,3,186541
6731,California,Riverside County,3,157415
6732,California,Riverside County,3,145442
6733,California,Riverside County,3,139835
6734,California,Riverside County,3,143939
